Age,Number of Dependents,Number of Referrals,Tenure in Months,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,CLTV,nps_label,charge_per_month_ratio,refund_rate,extra_charges_rate,long_distance_share,nb_services,charge_per_service,is_autopay,household_size,has_referred,Gender_Female,Gender_Male,Under 30_No,Under 30_Yes,Senior Citizen_No,Senior Citizen_Yes,Married_No,Married_Yes,Dependents_No,Dependents_Yes,Referred a Friend_No,Referred a Friend_Yes,Offer_No Offer,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Phone Service_No,Phone Service_Yes,Multiple Lines_No,Multiple Lines_Yes,Internet Service_No,Internet Service_Yes,Internet Type_Cable,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_No Internet,Online Security_No,Online Security_Yes,Online Backup_No,Online Backup_Yes,Device Protection Plan_No,Device Protection Plan_Yes,Premium Tech Support_No,Premium Tech Support_Yes,Streaming TV_No,Streaming TV_Yes,Streaming Movies_No,Streaming Movies_Yes,Streaming Music_No,Streaming Music_Yes,Unlimited Data_No,Unlimited Data_Yes,Contract_Month-to-Month,Contract_One Year,Contract_Two Year,Paperless Billing_No,Paperless Billing_Yes,Payment Method_Bank Withdrawal,Payment Method_Credit Card,Payment Method_Mailed Check,tenure_bucket_0-12m,tenure_bucket_13-24m,tenure_bucket_25-48m,tenure_bucket_49-72m,nps_encoded
21,2,9,7,0.0,47,58.85,465.7,0.0,0,0.0,3332,Detractor,58.2125,0.0,0.0,0.0,8,6.538888888888889,0,3,1,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,True,False,False,True,False,False,True,False,True,False,False,False,0
62,3,8,70,32.38,53,97.55,6669.05,0.0,0,2266.6000000000004,4551,Passive,93.93028169014084,0.0,0.0,0.339817542597132,7,12.19375,0,4,1,False,True,True,False,True,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,True,False,True,False,False,True,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,1
31,1,7,60,21.98,0,19.65,1161.75,0.0,0,1318.8,6315,Promoter,19.045081967213115,0.0,0.0,1.1342076972694044,1,9.825,0,2,1,False,True,True,False,True,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,2
27,0,8,39,0.0,48,25.25,947.75,0.0,0,0.0,4259,Detractor,23.69375,0.0,0.0,0.0,2,8.416666666666666,0,1,1,False,True,False,True,True,False,False,True,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,0
53,0,5,72,6.29,8,114.45,8375.05,0.0,0,452.88,6274,Passive,114.7267123287671,0.0,0.0,0.05406844515016028,11,9.5375,0,1,1,False,True,True,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,1
49,0,3,54,48.45,28,70.7,3770.0,0.0,0,2616.3,5276,Detractor,68.54545454545455,0.0,0.0,0.6937947494033413,7,8.8375,0,1,1,False,True,True,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,True,True,False,True,False,False,True,False,True,False,False,True,True,False,False,False,False,False,True,0
58,0,7,63,6.33,30,75.55,4707.85,0.0,0,398.79,4626,Passive,73.56015625,0.0,0.0,0.0846894677044289,8,8.394444444444444,0,1,1,True,False,True,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,1
40,3,9,71,33.67,75,84.8,6152.4,0.0,0,2390.57,5952,Detractor,85.44999999999999,0.0,0.0,0.38849579094484354,6,12.114285714285714,0,4,1,False,True,True,False,True,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,True,True,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,True,True,False,False,False,False,False,True,0
56,0,0,42,23.25,0,20.65,958.1,0.0,0,976.5,5956,Passive,22.28139534883721,0.0,0.0,1.0181420081326242,1,10.325,0,1,0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,1
27,0,0,47,6.61,0,20.45,943.0,0.0,0,310.67,4342,Passive,19.645833333333332,0.0,0.0,0.32909957627118647,1,10.225,0,1,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False,True,False,1
20,0,0,11,0.0,73,35.65,425.1,0.0,0,0.0,4986,Passive,35.425000000000004,0.0,0.0,0.0,4,7.13,0,1,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,True,False,False,True,True,False,True,False,True,False,False,True,True,False,False,False,True,True,False,False,True,False,False,False,1
41,0,0,69,49.35,30,97.65,6743.55,0.0,0,3405.15,5709,Detractor,96.33642857142857,0.0,0.0,0.5048743059210771,8,10.850000000000001,0,1,0,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,0
21,0,0,5,29.74,42,82.75,417.75,0.0,0,148.7,5269,Passive,69.625,0.0,0.0,0.35510447761194025,6,11.821428571428571,0,1,0,True,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False,True,False,True,False,False,True,True,False,False,False,True,True,False,False,True,False,False,False,1
19,0,1,71,24.72,0,24.4,1725.4,0.0,0,1755.12,4412,Promoter,23.96388888888889,0.0,0.0,1.0166357738646894,2,8.133333333333333,0,1,1,True,False,False,True,True,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,2
28,0,0,29,39.35,69,55.25,1620.2,0.0,0,1141.15,5481,Passive,54.00666666666667,0.0,0.0,0.7038921786331113,5,9.208333333333334,0,1,0,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,True,False,False,False,False,True,False,1
39,0,3,52,44.65,3,61.35,3169.55,0.0,0,2321.8,4729,Detractor,59.80283018867925,0.0,0.0,0.7323019665357746,6,8.764285714285714,0,1,1,False,True,True,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,True,False,False,True,True,False,False,True,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,0
40,0,0,68,20.29,29,76.75,5233.25,0.0,0,1379.72,5395,Passive,75.84420289855072,0.0,0.0,0.2635945933037207,9,7.675,0,1,0,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,1
61,1,9,46,47.5,0,19.4,967.85,0.0,0,2185.0,2320,Passive,20.592553191489362,0.0,0.0,2.255251070857202,1,9.7,0,2,1,True,False,True,False,True,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,True,False,1
63,0,0,8,30.53,26,54.75,438.05,0.0,0,244.24,5317,Promoter,48.672222222222224,0.0,0.0,0.5562919940781232,5,9.125,0,1,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False,False,False,True,False,True,False,True,False,False,False,2
23,0,10,72,27.97,0,19.7,1421.9,0.0,0,2013.84,6436,Detractor,19.478082191780825,0.0,0.0,1.4153067678684375,1,9.85,0,1,1,False,True,False,True,True,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,0
38,0,0,17,25.62,0,19.9,323.15,0.0,0,435.54,2093,Passive,17.952777777777776,0.0,0.0,1.3436372049976864,1,9.95,0,1,0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,1
42,0,0,3,12.66,28,107.95,318.6,0.0,0,37.98,5653,Detractor,79.65,0.0,0.0,0.11883604505632038,9,10.795,0,1,0,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True,True,False,False,True,False,False,False,0
52,0,0,51,0.0,24,56.4,2928.5,0.0,0,0.0,4380,Passive,56.31730769230769,0.0,0.0,0.0,7,7.05,0,1,0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,1
52,1,4,6,25.05,0,20.1,100.35,0.0,0,150.3,5874,Passive,14.335714285714285,0.0,0.0,1.4829797730636411,1,10.05,0,2,1,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,True,False,True,False,False,False,1
51,0,5,3,2.97,7,94.9,273.2,0.0,0,8.91,2330,Promoter,68.3,0.0,0.0,0.032494529540481404,7,11.8625,0,1,1,True,False,True,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,True,False,False,True,False,True,False,False,True,False,False,False,2
62,0,4,30,5.56,8,49.9,1441.95,0.0,100,166.79999999999998,3712,Passive,46.51451612903226,0.0,1.9646365422396856,0.1155965210159742,3,12.475,0,1,1,False,True,True,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,1
39,0,0,31,6.4,24,71.05,2168.15,0.0,0,198.4,4443,Passive,67.7546875,0.0,0.0,0.09146439849710716,7,8.88125,0,1,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,True,False,False,True,True,False,False,True,False,True,True,False,True,False,False,True,True,False,False,False,True,True,False,False,False,False,True,False,1
57,0,0,45,37.39,30,81.65,3618.7,0.0,0,1682.55,5937,Detractor,78.66739130434782,0.0,0.0,0.46483133961378015,9,8.165000000000001,0,1,0,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,False,False,True,False,0
30,0,5,64,13.8,48,89.45,5692.65,0.0,0,883.2,5519,Detractor,87.57923076923076,0.0,0.0,0.15512017774187034,7,11.18125,0,1,1,False,True,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
46,0,0,1,5.02,0,19.05,19.05,0.0,0,5.02,5279,Passive,9.525,0.0,0.0,0.2503740648379052,1,9.525,0,1,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,1
51,1,0,72,24.95,13,114.45,8100.55,0.0,0,1796.4,4700,Detractor,110.96643835616439,0.0,0.0,0.22173534693978314,11,9.5375,0,2,0,False,True,True,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,True,0
61,0,4,7,31.43,24,44.25,313.45,0.0,0,220.01,5014,Promoter,39.18125,0.0,0.0,0.6996660836380982,2,14.75,0,1,1,True,False,True,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,2
43,0,6,66,11.72,20,90.55,6130.95,0.0,0,773.5200000000001,4958,Promoter,91.50671641791044,0.0,0.0,0.12614584267647325,7,11.31875,0,1,1,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,True,False,True,True,False,True,False,True,False,False,True,False,True,False,False,True,True,False,False,False,False,False,True,2
61,1,2,40,1.89,0,20.4,745.3,0.0,0,75.6,5918,Detractor,18.178048780487803,0.0,0.0,0.10129974541069275,1,10.2,0,2,1,False,True,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,0
24,0,0,16,25.71,48,71.4,1212.1,0.0,0,411.36,3360,Promoter,71.3,0.0,0.0,0.3390981782210865,8,7.933333333333334,0,1,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,False,True,True,False,False,False,True,True,False,False,False,True,False,False,2
